iter	RMSE
0	2.144631848
1	2.121334156
2	2.101080516
3	2.080003163
4	2.06029934
5	2.041447109
6	2.021937383
7	2.006061504
8	1.989666942
9	1.976258942
10	1.962714205
11	1.946905818
12	1.931713828
13	1.917721158
14	1.904898172
15	1.893249691
16	1.881374421
17	1.872491618
18	1.861505046
19	1.851218387
20	1.84053522
21	1.829706053
22	1.822013574
23	1.815775628
24	1.807228764
25	1.797194916
26	1.789373637
27	1.779994028
28	1.769643859
29	1.760824352
30	1.75421485
31	1.747268336
32	1.74049919
33	1.732693907
34	1.723015273
35	1.716680144
36	1.708781177
37	1.700828354
38	1.692454633
39	1.685707313
40	1.679218342
41	1.672028816
42	1.665538023
43	1.658859481
44	1.653532935
45	1.647625094
46	1.641253866
47	1.6347764
48	1.630258956
49	1.624188166
50	1.620949884
51	1.617766758
52	1.611563934
53	1.605061214
54	1.598510612
55	1.594736864
56	1.587980676
57	1.584814718
58	1.578401696
59	1.575303193
60	1.569380192
61	1.56609925
62	1.561800095
63	1.555569077
64	1.551824667
65	1.548479934
66	1.545844469
67	1.542829575
68	1.538267731
69	1.534387367
70	1.529871192
71	1.525628341
72	1.52175626
73	1.519290531
74	1.515802188
75	1.510111591
76	1.507044995
77	1.503751201
78	1.501327455
79	1.49759875
80	1.493708279
81	1.488492602
82	1.483928985
83	1.479494901
84	1.47476575
85	1.47045468
86	1.466343655
87	1.464088294
88	1.460667216
89	1.457585614
90	1.455906772
91	1.452559991
92	1.449677993
93	1.446839706
94	1.445337373
95	1.442323373
96	1.438221899
97	1.435550345
98	1.43124999
99	1.428351698
100	1.42544588
101	1.422637703
102	1.418040266
103	1.414927014
104	1.412644057
105	1.409612559
106	1.406372883
107	1.403712314
108	1.401802629
109	1.398047543
110	1.393074805
111	1.392671311
112	1.389338319
113	1.386854011
114	1.383509289
115	1.380944561
116	1.378809387
117	1.375120451
118	1.372947991
119	1.369351953
120	1.36648435
121	1.363984315
122	1.359353556
123	1.356675207
124	1.353886061
125	1.351025709
126	1.347973132
127	1.343982606
128	1.338686851
129	1.33694725
130	1.333028326
131	1.329425369
132	1.326229741
133	1.32301974
134	1.319743501
135	1.318006653
136	1.313478316
137	1.310501187
138	1.307998108
139	1.304420071
140	1.30095368
141	1.299477822
142	1.298438122
143	1.295603592
144	1.294954966
145	1.289758422
146	1.289032168
147	1.286428432
148	1.283085149
149	1.27949042
150	1.277848722
151	1.274563443
152	1.272545376
153	1.269309225
154	1.265625627
155	1.262422009
156	1.25955651
157	1.255121088
158	1.254772612
159	1.251819622
160	1.247112435
161	1.242376382
162	1.239246326
163	1.234721084
164	1.234158038
165	1.231009607
166	1.229561633
167	1.228728652
168	1.227110311
169	1.224493918
170	1.221687393
171	1.218190119
172	1.214100544
173	1.210032497
174	1.208168479
175	1.203972178
176	1.199261075
177	1.194434552
178	1.190317017
179	1.186238927
180	1.183877001
181	1.183534385
182	1.181170189
183	1.178639389
184	1.17566384
185	1.173734573
186	1.170987421
187	1.168316065
188	1.164032202
189	1.161637941
190	1.16025963
191	1.159931273
192	1.159156826
193	1.156297947
194	1.152278106
195	1.150150631
196	1.146186743
197	1.143810458
198	1.140111976
199	1.138926081
200	1.138548301
201	1.134663235
202	1.131145257
203	1.12664505
204	1.124301987
205	1.121451044
206	1.120310398
207	1.118054892
208	1.114705763
209	1.11038927
210	1.108525827
211	1.10514052
212	1.102867723
213	1.099096648
214	1.094550264
215	1.090976379
216	1.090338061
217	1.086624279
218	1.083774934
219	1.081523996
220	1.079422509
221	1.07586185
222	1.07323279
223	1.068507207
224	1.064734817
225	1.06322521
226	1.062856234
227	1.060486732
228	1.059923411
229	1.059412374
230	1.055788838
231	1.052992095
232	1.050615333
233	1.04900868
234	1.046363489
235	1.042506421
236	1.039152967
237	1.037422834
238	1.035577451
239	1.032596424
240	1.031686265
241	1.02894832
242	1.028526291
243	1.027263651
244	1.024887742
245	1.024549579
246	1.022437429
247	1.020883601
248	1.018978774
249	1.017537512
250	1.016551102
251	1.015940997
252	1.013891898
253	1.01132176
254	1.010889964
255	1.010005705
256	1.006353399
257	1.003913825
258	1.00024035
259	0.9971049675
260	0.9932435157
261	0.9900137601
262	0.9863809332
263	0.9858453675
264	0.9837074416
265	0.9813994226
266	0.9810599288
267	0.9788988045
268	0.9776352816
269	0.9752096417
270	0.9727670672
271	0.9704441443
272	0.9700125479
273	0.9681221959
274	0.9667546605
275	0.963712594
276	0.9619708709
277	0.9600887238
278	0.9579006937
279	0.9545792799
280	0.9523841311
281	0.9500353356
282	0.9474193528
283	0.9472123284
284	0.9455666717
285	0.9435895319
286	0.9427936226
287	0.9408357034
288	0.9394872048
289	0.9364470878
290	0.9353062188
291	0.9349394226
292	0.9317419233
293	0.9298800047
294	0.9283838895
295	0.9260088162
296	0.9241913468
297	0.9212416376
298	0.920673296
299	0.9182239083
