iter	RMSE
431	1.418072301
432	1.417427822
433	1.41702455
434	1.416503767
435	1.41585928
436	1.415470219
437	1.41493801
438	1.414074629
439	1.413148735
440	1.412914221
441	1.41249136
442	1.412112766
443	1.411535308
444	1.410698273
445	1.410237917
446	1.409279614
447	1.40892009
448	1.408531176
449	1.407993669
450	1.406979638
451	1.406402055
452	1.405910279
453	1.40543614
454	1.40485356
455	1.404234256
456	1.40357527
457	1.403220149
458	1.402671648
459	1.402079091
460	1.401470388
461	1.401049431
462	1.400648071
463	1.400202923
464	1.399675046
465	1.399149302
466	1.398569173
467	1.398077914
468	1.397232493
469	1.396827112
470	1.396360459
471	1.395778108
472	1.395377619
473	1.39509379
474	1.394538575
475	1.394004995
476	1.393436892
477	1.392949489
478	1.391988868
479	1.391540927
480	1.391065937
481	1.390748118
482	1.390243147
483	1.390056999
484	1.389192535
485	1.388875461
486	1.388338094
487	1.387735945
488	1.38726693
489	1.386812935
490	1.386257515
491	1.385857024
492	1.385401855
493	1.384758469
494	1.384464461
495	1.383643124
496	1.38324623
497	1.3826931
498	1.382312482
499	1.38172538
