iter	RMSE
193	1.267482243
194	1.264646195
195	1.262551406
196	1.259161006
197	1.257559574
198	1.257262704
199	1.256858423
200	1.256641226
201	1.256110103
202	1.252390879
203	1.252140593
204	1.251840621
205	1.248517926
206	1.24529681
207	1.244418718
208	1.244261568
209	1.243375871
210	1.242311567
211	1.241211316
212	1.240895371
213	1.238528792
214	1.237529097
215	1.236671058
216	1.236315832
217	1.236066378
218	1.234537784
219	1.23108053
220	1.228200755
221	1.225403756
222	1.222806743
223	1.222460852
224	1.219871262
225	1.219687977
226	1.219353426
227	1.21627279
228	1.216052705
229	1.212741416
230	1.211944948
231	1.21040903
232	1.206835778
233	1.204388261
234	1.203807001
235	1.201142084
236	1.198068132
237	1.196992298
238	1.19677809
239	1.194785505
240	1.192310284
241	1.189116103
242	1.187819738
243	1.186247466
244	1.186084036
245	1.183900582
246	1.182356203
247	1.180132103
248	1.178995527
249	1.176882461
250	1.175165117
251	1.174427577
252	1.174260193
253	1.172449627
254	1.16971088
255	1.16940744
256	1.167688479
257	1.164104272
258	1.16378104
259	1.160444069
260	1.157100318
261	1.156115955
262	1.153481927
263	1.152224584
264	1.151032828
265	1.150898838
266	1.149718324
267	1.148660397
268	1.146331861
269	1.144210734
270	1.14371565
271	1.14343867
272	1.14155104
273	1.141390739
274	1.14080149
275	1.140134111
276	1.137499689
277	1.137301371
278	1.137135109
279	1.134296266
280	1.131772424
281	1.130092823
282	1.126526693
283	1.125867402
284	1.122862225
285	1.122649849
286	1.120135901
287	1.119361239
288	1.116793412
289	1.115704728
290	1.112806782
291	1.111886566
292	1.108516422
293	1.108286262
294	1.107358296
295	1.107138606
296	1.103902796
297	1.102112243
298	1.099616997
299	1.098903171
300	1.096409866
301	1.094935945
302	1.094818556
303	1.093497936
304	1.093176612
305	1.092968637
306	1.091277108
307	1.090905514
308	1.090204789
309	1.088656764
310	1.086797547
311	1.086376478
312	1.086239171
313	1.084537426
314	1.081725582
315	1.078868097
316	1.078554799
317	1.076366569
318	1.075108125
319	1.07476921
320	1.072045616
321	1.071252215
322	1.069760161
323	1.067551645
324	1.066083563
325	1.063933362
326	1.061204384
327	1.058991971
328	1.057312822
329	1.056882836
330	1.054970373
331	1.054597923
332	1.051857618
333	1.049679734
334	1.047437048
335	1.045429547
336	1.043301664
337	1.043186886
338	1.04140564
339	1.040881197
340	1.039461916
341	1.037795816
342	1.037264136
343	1.034496823
344	1.032115965
345	1.030421982
346	1.030178625
347	1.028648359
348	1.026451383
349	1.024558844
350	1.021819496
351	1.020933861
352	1.020757357
353	1.01972072
354	1.019219325
355	1.018245243
356	1.01761786
357	1.01702859
358	1.016840362
359	1.016550066
360	1.014467674
361	1.012461867
362	1.009866217
363	1.00977449
364	1.008993072
365	1.008857878
366	1.008741476
367	1.00628389
368	1.004380401
369	1.003249716
370	1.003085859
371	1.00068411
372	0.9990586896
373	0.9984474768
374	0.9968012188
375	0.9966872028
376	0.9963621187
377	0.995438424
378	0.9935162034
379	0.9913335627
380	0.9901780452
381	0.9893824486
382	0.9884214061
383	0.986119156
384	0.9842300303
385	0.984134934
386	0.9838624292
387	0.9817603231
388	0.9800478007
389	0.9797790651
390	0.9794874599
391	0.9786450998
392	0.976271845
393	0.9761549555
394	0.9740761123
395	0.9718547603
396	0.9697694771
397	0.9677691704
398	0.9649961539
399	0.963587757
400	0.9634908487
401	0.9613914834
402	0.9607308761
403	0.9594157233
404	0.958551952
405	0.9568648386
406	0.956768008
407	0.9550612624
408	0.9540362612
409	0.9522499764
410	0.950547584
411	0.9495349213
412	0.9491753319
413	0.9471232335
414	0.944404816
415	0.9420381603
416	0.9419264379
417	0.9414823098
418	0.9399458189
419	0.9383662452
420	0.9374778056
421	0.9349006364
422	0.9326476852
423	0.9307105358
424	0.9283623663
425	0.9281126104
426	0.9255014121
427	0.9239287972
428	0.9224815468
429	0.9208190955
430	0.9195651209
431	0.9189194652
432	0.9181701659
433	0.9165673478
434	0.9153547961
435	0.9129596825
436	0.9122161788
437	0.9107762273
438	0.9089261981
439	0.9087441151
440	0.9067122675
441	0.9065103129
442	0.9062973205
443	0.9043897988
444	0.9041499411
445	0.9033842321
446	0.9023379895
447	0.9019119991
448	0.9009977038
449	0.9005922053
450	0.9003765109
451	0.8990807023
452	0.8982259448
453	0.8959959609
454	0.894794621
455	0.894603187
456	0.8942219298
457	0.8920317646
458	0.8902845989
459	0.8888899492
460	0.8876591415
461	0.8860029049
462	0.8856283397
463	0.8846104882
464	0.8821395053
465	0.8820609815
466	0.8804664218
467	0.8785627671
468	0.8784506177
469	0.8767020137
470	0.8766257077
471	0.8759175564
472	0.8758382465
473	0.8732309746
474	0.8718026594
475	0.8717398164
476	0.8703295103
477	0.8688605976
478	0.8682646296
479	0.8681393731
480	0.8669315604
481	0.8657499213
482	0.8644692825
483	0.8643707176
484	0.8630132209
485	0.8617572807
486	0.8617072064
487	0.860340777
488	0.8597403521
489	0.8596739031
490	0.8594809501
491	0.8588594541
492	0.8587047287
493	0.8580410051
494	0.8562490363
495	0.854492028
496	0.8531168895
497	0.8522770812
498	0.851907296
499	0.8504075993
