iter	RMSE
0	2.127371032
1	2.095239544
2	2.06779915
3	2.036973499
4	2.015990396
5	1.990959949
6	1.971130198
7	1.948128746
8	1.926733385
9	1.903809636
10	1.882934985
11	1.859962392
12	1.84049096
13	1.824319892
14	1.805272452
15	1.789401472
16	1.775187548
17	1.761569834
18	1.747628762
19	1.734477563
20	1.7220086
21	1.712286399
22	1.700195102
23	1.689521416
24	1.681837266
25	1.669385468
26	1.658933636
27	1.649482107
28	1.639299314
29	1.631462106
30	1.62577407
31	1.617360564
32	1.609426609
33	1.602241174
34	1.594879813
35	1.584620782
36	1.577273494
37	1.568719651
38	1.563085025
39	1.55633131
40	1.550256479
41	1.544026879
42	1.539258512
43	1.531879426
44	1.525714278
45	1.520166852
46	1.515530166
47	1.509627284
48	1.504886615
49	1.500044066
50	1.494716421
51	1.489493576
52	1.483336324
53	1.476838962
54	1.470429918
55	1.466570585
56	1.462459469
57	1.457713392
58	1.452407075
59	1.447995432
60	1.444958638
61	1.439253824
62	1.43463971
63	1.43252087
64	1.428739816
65	1.424621251
66	1.421068737
67	1.415903173
68	1.413594155
69	1.411113197
70	1.406379159
71	1.402368217
72	1.400277381
73	1.397994751
74	1.395173161
75	1.391852217
76	1.388711491
77	1.386110054
78	1.382879409
79	1.378344586
80	1.374954575
81	1.372400065
82	1.369153869
83	1.365934886
84	1.36402212
85	1.361071757
86	1.359037096
87	1.356491215
88	1.353765974
89	1.351401362
90	1.349555752
91	1.348171847
92	1.345490642
93	1.342850067
94	1.338398798
95	1.337212889
96	1.335401734
97	1.332819586
98	1.329712867
99	1.327392695
100	1.323826814
101	1.320517346
102	1.314225157
103	1.31236876
104	1.308873782
105	1.303621068
106	1.302007105
107	1.299948507
108	1.297863396
109	1.29603502
110	1.292690259
111	1.290868937
112	1.289917632
113	1.287978771
114	1.285539701
115	1.282877086
116	1.281269762
117	1.278309892
118	1.276492882
119	1.274216708
120	1.271664402
121	1.27063851
122	1.26854386
123	1.266281914
124	1.26446199
125	1.261699576
126	1.259392923
127	1.257623957
128	1.254787395
129	1.252652885
130	1.248381612
131	1.245861535
132	1.242610132
133	1.23999358
134	1.237104651
135	1.234799314
136	1.232472571
137	1.230384955
138	1.228685409
139	1.226310648
140	1.223031664
141	1.220292427
142	1.218396163
143	1.216296915
144	1.212750357
145	1.210218593
146	1.209543999
147	1.206022269
148	1.204134144
149	1.2020372
150	1.198229972
151	1.196124615
152	1.194539722
153	1.190851882
154	1.189809704
155	1.187712602
156	1.185504765
157	1.183890029
158	1.18191195
159	1.179984505
160	1.176245162
161	1.175322507
162	1.173418827
163	1.170639567
164	1.167875804
165	1.166157882
166	1.164869564
167	1.162836266
168	1.160398784
169	1.159414223
170	1.156218882
171	1.154368702
172	1.153420451
173	1.152030644
174	1.149907888
175	1.148944083
176	1.145993097
177	1.143186169
178	1.139854061
179	1.137477071
180	1.135262646
181	1.132039888
182	1.128053133
183	1.126564606
184	1.124760043
185	1.121892632
186	1.121209786
187	1.119771037
188	1.115120431
189	1.113967766
190	1.10996297
191	1.108947459
192	1.106663204
193	1.105650926
194	1.102750706
195	1.102044043
196	1.101096022
197	1.098736341
198	1.097520732
199	1.095628824
200	1.093472678
201	1.089285012
202	1.087557956
203	1.084912796
204	1.082620999
205	1.080332571
206	1.078335773
207	1.076546895
208	1.074569928
209	1.073809232
210	1.07130425
211	1.06742633
212	1.066555396
213	1.065101554
214	1.063110092
215	1.061986157
216	1.060073047
217	1.058123955
218	1.055234955
219	1.05226445
220	1.050795176
221	1.048557549
222	1.04769788
223	1.044280208
224	1.040800338
225	1.038873996
226	1.03569195
227	1.035168599
228	1.032806595
229	1.030617164
230	1.029892347
231	1.026315106
232	1.024434537
233	1.023394398
234	1.02169901
235	1.021264287
236	1.019867683
237	1.018913554
238	1.018409646
239	1.015576897
240	1.014822754
241	1.013918555
242	1.012024798
243	1.009991233
244	1.00753984
245	1.004725331
246	1.002961509
247	1.000541135
248	0.9991011605
249	0.99718326
250	0.9937068648
251	0.9907365729
252	0.9887202353
253	0.9867583882
254	0.9839649189
255	0.9834309213
256	0.9809763981
257	0.9787609758
258	0.9771968612
259	0.9751460318
260	0.9730458832
261	0.9713825654
262	0.9698228104
263	0.9690043091
264	0.9663170801
265	0.9633179375
266	0.9617076969
267	0.9584681466
268	0.957804337
269	0.9565681296
270	0.9560657373
271	0.9541386253
272	0.9524280691
273	0.9497623752
274	0.949243987
275	0.9468846479
276	0.9449182056
277	0.9435053099
278	0.9415400581
279	0.9412395808
280	0.9391481043
281	0.9376731517
282	0.9349850953
283	0.9332747122
284	0.9318089136
285	0.9293713354
286	0.9267164952
287	0.9240187348
288	0.9229906283
289	0.9212935262
290	0.9192577259
291	0.9178842894
292	0.9154967781
293	0.9133855514
294	0.9115298076
295	0.9104836176
296	0.9095581366
297	0.9090119215
298	0.9073132327
299	0.9070656248
