iter	RMSE
0	1.721382803
1	1.707855815
2	1.699370256
3	1.688905221
4	1.674669849
5	1.666074813
6	1.659456003
7	1.650328294
8	1.640256411
9	1.633534072
10	1.623676706
11	1.614616681
12	1.606729433
13	1.602007025
14	1.594715717
15	1.588747137
16	1.582136691
17	1.57652575
18	1.56800589
19	1.564105579
20	1.558565946
21	1.552317615
22	1.547145696
23	1.534516377
24	1.530944275
25	1.52423347
26	1.514219881
27	1.507608215
28	1.501904242
29	1.493521259
30	1.488304033
31	1.48047299
32	1.47228091
33	1.463709905
34	1.457093074
35	1.453135015
36	1.449851233
37	1.442965983
38	1.438405532
39	1.432757625
40	1.4273047
41	1.422152068
42	1.417894916
43	1.410933185
44	1.405712153
45	1.400807236
46	1.395544375
47	1.389663098
48	1.383672029
49	1.38033389
50	1.374266214
51	1.371078482
52	1.368015316
53	1.365276838
54	1.361100291
55	1.356740075
56	1.351832541
57	1.346977059
58	1.342801902
59	1.337828586
60	1.33487488
61	1.332836824
62	1.326568846
63	1.32218358
64	1.318154514
65	1.312536908
66	1.306300278
67	1.299952718
68	1.297792313
69	1.293637178
70	1.291726374
71	1.286810754
72	1.281045845
73	1.276827161
74	1.271271089
75	1.266002207
76	1.261192714
77	1.258890514
78	1.256548837
79	1.251689061
80	1.245729191
81	1.244280739
82	1.241470545
83	1.238339694
84	1.235191277
85	1.232373276
86	1.228488586
87	1.223369496
88	1.218051227
89	1.213572546
90	1.208635537
91	1.204780623
92	1.201702365
93	1.199417494
94	1.19445788
95	1.188640277
96	1.185886275
97	1.183927179
98	1.181331497
99	1.173847639
100	1.171247668
101	1.166880332
102	1.163276436
103	1.159177889
104	1.156658006
105	1.151550694
106	1.147735349
107	1.145002119
108	1.139063497
109	1.136571158
110	1.132688593
111	1.128947866
112	1.125404773
113	1.121505259
114	1.116025034
115	1.112878166
116	1.109352548
117	1.105698259
118	1.100353142
119	1.099068456
120	1.096017413
121	1.090124705
122	1.086374137
123	1.083466785
124	1.080304122
125	1.076781181
126	1.073263671
127	1.069729983
128	1.064039871
129	1.062230886
130	1.058125001
131	1.05526327
132	1.050178861
133	1.047901572
134	1.043015773
135	1.039964572
136	1.037376414
137	1.033718614
138	1.031684736
139	1.028353972
140	1.026122241
141	1.021203814
142	1.016646392
143	1.013054004
144	1.010103752
145	1.007769655
146	1.00419804
147	1.001314509
148	0.9974702102
149	0.9950356987
150	0.9897446084
151	0.9840501047
152	0.9792907093
153	0.975884699
154	0.973513179
155	0.9693024737
156	0.9666116105
157	0.9642259507
158	0.9617333664
159	0.9594812362
160	0.958027253
161	0.9561710264
162	0.9529848449
163	0.9495616815
164	0.9458548932
165	0.942919538
166	0.939726328
167	0.9360384078
168	0.9322749047
169	0.9289730114
170	0.9269526014
171	0.9239279291
172	0.9212347031
173	0.918343039
174	0.916131572
175	0.91321399
176	0.9099020452
177	0.9072863534
178	0.9053330048
179	0.9036475059
180	0.9004957001
181	0.8960187627
182	0.8923135255
183	0.8900746062
184	0.8885086207
185	0.8860581395
186	0.8819692081
187	0.8807940959
188	0.876735534
189	0.8738933766
190	0.8706553804
191	0.8675754451
192	0.8644093064
193	0.862477556
194	0.859551033
195	0.8568469808
196	0.8534771192
197	0.8510726567
198	0.84886576
199	0.8473221528
200	0.8440875909
201	0.8421816965
202	0.8396538746
203	0.8374186453
204	0.8337772123
205	0.830500187
206	0.8269785323
207	0.8242918502
208	0.8223285013
209	0.8188901684
210	0.8163324158
211	0.8146562331
212	0.8116731858
213	0.8088216755
214	0.8051123304
215	0.8026360566
216	0.8010200448
217	0.7992624535
218	0.7973916192
219	0.7948646443
220	0.792955244
221	0.7906856563
222	0.7887228515
223	0.7876514803
224	0.7858636962
225	0.7834992044
226	0.7808894284
227	0.7782550565
228	0.7751293561
229	0.7721371248
230	0.768636321
231	0.7656488392
232	0.7646670636
233	0.7622038381
234	0.7602763085
235	0.7577982083
236	0.7552133207
237	0.7532806696
238	0.7513603542
239	0.7499314522
240	0.7482758299
241	0.7469003106
242	0.7439464591
243	0.741633089
244	0.7394568413
245	0.7371176356
246	0.7347040565
247	0.7332101878
248	0.7314454759
249	0.7296237797
250	0.7272449658
251	0.7256798553
252	0.7240727199
253	0.7217875096
254	0.7188670874
255	0.7165268961
256	0.7145739332
257	0.7116016838
258	0.70991343
259	0.707971592
260	0.7070344343
261	0.7033210645
262	0.7014631684
263	0.7002924253
264	0.6972533691
265	0.6960318427
266	0.6938994416
267	0.6915905066
268	0.6893212694
269	0.686237123
270	0.6842890401
271	0.6812767597
272	0.6784934752
273	0.676439867
274	0.6735441752
275	0.6717397068
276	0.669485627
277	0.6672917913
278	0.6638025611
279	0.660902917
280	0.6580602949
281	0.6562157947
282	0.6541050962
283	0.6528350706
284	0.6514458275
285	0.6497027905
286	0.6475275801
287	0.6448989783
288	0.6429117045
289	0.6408605125
290	0.638627317
291	0.6364313701
292	0.6353999598
293	0.6335627507
294	0.6320952631
295	0.6309399966
296	0.6283412188
297	0.626086829
298	0.6236789624
299	0.6223511076
